Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,The Blake House,43.664468354131486,-79.37747087203942,American Restaurant
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Indigo,43.65351471121164,-79.38069591056922,Bookstore
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Crepe Delicious,43.654536488277245,-79.38088885547485,Fast Food Restaurant
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,BMV Books,43.657047061091596,-79.38166061431659,Bookstore
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Nando's,43.66172826,-79.38639146,Portuguese Restaurant
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Woody's and Sailor,43.664389684023526,-79.38036131100687,Gay Bar
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Chipotle Mexican Grill,43.65686,-79.38091,Mexican Restaurant
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Central YMCA,43.663083310067655,-79.38502493214878,Distribution Center
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Danish Pastry House,43.654574,-79.38074,Bakery
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,LUSH,43.653557,-79.3804,Cosmetics Shop
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Churchmouse & Firkin,43.66463217328346,-79.38040612389896,Pub
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,The Men's Room,43.664445596525944,-79.38006704821788,Men's Store
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,陣 JINYA RAMEN BAR,43.661891182206986,-79.37922344669705,Ramen Restaurant
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,GEORGE Restaurant,43.65334645635036,-79.3744449051126,Restaurant
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,The Keg Steakhouse + Bar,43.66675618397813,-79.37830241801962,Steakhouse
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Boutique Bar,43.664219464355675,-79.3804123393745,Gay Bar
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Kawa Sushi,43.66389438938988,-79.38021009464505,Japanese Restaurant
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Reds Midtown Tavern,43.659128249470015,-79.38226565563255,Wine Bar
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Katsuya,43.65986035759321,-79.37878806223506,Japanese Restaurant
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Zakkushi ざっ串,43.663618353768534,-79.37067046949925,Japanese Restaurant
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Downtown Toronto,43.65323167517444,-79.38529600606677,Neighborhood
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Kintaro,43.664151602498634,-79.38026409399562,Sake Bar
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Starbucks,43.66498,-79.38051,Coffee Shop
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Glad Day Bookshop,43.66527119350875,-79.38078512672504,Bookstore
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Baskin-Robbins,43.66507308115074,-79.38068437615618,Ice Cream Shop
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,401 Games,43.663623277853254,-79.3840374323983,Hobby Shop
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Tsujiri,43.65537430780922,-79.38535434742991,Tea Room
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Ho's Team Barber Shop,43.66563031656884,-79.38135926650858,Salon / Barbershop
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Second Cup,43.65602745564191,-79.38057491935326,Coffee Shop
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Chew Chew's Diner,43.66350438663724,-79.37223072274612,Diner
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,HomeSense,43.6530533,-79.3794496,Furniture / Home Store
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Sansotei Ramen 三草亭,43.655157467561246,-79.38650067479335,Ramen Restaurant
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Fabarnak,43.66637677585409,-79.38096396850409,Restaurant
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Bar Volo,43.66546184849369,-79.38569158315659,Beer Bar
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,The Irv Gastro Pub,43.663556,-79.370617,Gastropub
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Mercatto,43.660390911898546,-79.38766421192705,Italian Restaurant
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Eggspectation Bell Trinity Square,43.65314383888587,-79.38198016678167,Breakfast Spot
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Nathan Phillips Square,43.65227047322295,-79.38351631164551,Plaza
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Poke Guys,43.65489527525682,-79.38505238381624,Poke Place
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Como En Casa,43.66516,-79.384796,Mexican Restaurant
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Smoke's Poutinerie,43.65737935238092,-79.37345459540276,Poutine Place
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Fahrenheit Coffee,43.65238358726612,-79.37271903848271,Coffee Shop
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Mystic Muffin,43.652483550499326,-79.37265472845176,Middle Eastern Restaurant
"Church-Yonge Corridor, Toronto, Canada",43.6596488635,-79.3790171666,Spring Sushi,43.656252529816086,-79.38065954471074,Sushi Restaurant
"Clairlea-Birchmount, Toronto, Canada",43.713592375,-79.28138178420002,Shell,43.71169859735551,-79.27186873417969,Gas Station
"Clairlea-Birchmount, Toronto, Canada",43.713592375,-79.28138178420002,Dairy Queen,43.71037770465013,-79.29070115089417,Ice Cream Shop
"Clairlea-Birchmount, Toronto, Canada",43.713592375,-79.28138178420002,The Beer Store,43.7137652,-79.2729808,Beer Store
"Clairlea-Birchmount, Toronto, Canada",43.713592375,-79.28138178420002,Tim Hortons,43.7162878856343,-79.2833371460438,Coffee Shop
"Clairlea-Birchmount, Toronto, Canada",43.713592375,-79.28138178420002,TD Canada Trust,43.70551884152723,-79.27801162004477,Bank
"Clairlea-Birchmount, Toronto, Canada",43.713592375,-79.28138178420002,Mackish Irish Pub,43.71993220129232,-79.28432762015194,Pub
"Clairlea-Birchmount, Toronto, Canada",43.713592375,-79.28138178420002,TTC Bus 102 Markham Road,43.711381420906115,-79.27958752636661,Bus Line
"Clairlea-Birchmount, Toronto, Canada",43.713592375,-79.28138178420002,Cafe on the go,43.71115104374148,-79.27946923512921,Bakery
"Clairlea-Birchmount, Toronto, Canada",43.713592375,-79.28138178420002,Warden Woods Park,43.71052711027375,-79.27896551895955,Park
"Clairlea-Birchmount, Toronto, Canada",43.713592375,-79.28138178420002,Birchmount Rd & St Clair Ave E,43.71403994726666,-79.27150661260261,Intersection
"Clairlea-Birchmount, Toronto, Canada",43.713592375,-79.28138178420002,Hamish's Kitchen Fish & Chips,43.71090922198756,-79.29083799058881,Diner
"Clairlea-Birchmount, Toronto, Canada",43.713592375,-79.28138178420002,Jumbo Hamburger,43.71071626330615,-79.2907994639117,Diner
"Clairlea-Birchmount, Toronto, Canada",43.713592375,-79.28138178420002,Becker's Milk & Variety,43.711719348452974,-79.29139852523804,Convenience Store
"Clairlea-Birchmount, Toronto, Canada",43.713592375,-79.28138178420002,St Clair Ave E & Pharmacy Ave,43.710194,-79.29087,Intersection
"Clanton Park, Toronto, Canada",43.7419784331,-79.4463025758,Pancer's Original Deli,43.74080445352652,-79.4351901216509,Deli / Bodega
"Clanton Park, Toronto, Canada",43.7419784331,-79.4463025758,Sampaguita Village Restaurant,43.73693345518229,-79.43650177948841,Asian Restaurant
"Clanton Park, Toronto, Canada",43.7419784331,-79.4463025758,Bagel World,43.736717113021705,-79.4374972489172,Bagel Shop
"Clanton Park, Toronto, Canada",43.7419784331,-79.4463025758,PAESE,43.73969397193895,-79.43446180399934,Italian Restaurant
"Clanton Park, Toronto, Canada",43.7419784331,-79.4463025758,The Beer Store,43.7368445,-79.4366865,Beer Store
"Clanton Park, Toronto, Canada",43.7419784331,-79.4463025758,Pizza Pizza,43.73666919003047,-79.44148338931069,Pizza Place
"Clanton Park, Toronto, Canada",43.7419784331,-79.4463025758,Subway,43.73721658606093,-79.43603243472751,Sandwich Place
"Clanton Park, Toronto, Canada",43.7419784331,-79.4463025758,Balmoral Park,43.74543141348768,-79.44966875212121,Park
"Clanton Park, Toronto, Canada",43.7419784331,-79.4463025758,Wilson Subway Station,43.734638979742,-79.4501531124115,Metro Station
"Clanton Park, Toronto, Canada",43.7419784331,-79.4463025758,Clanton Park,43.74619617653082,-79.43637178821584,Other Great Outdoors
"Clanton Park, Toronto, Canada",43.7419784331,-79.4463025758,Sporttesting,43.74432022454363,-79.45754187203532,Gym
"Clanton Park, Toronto, Canada",43.7419784331,-79.4463025758,York Downs Convenience Store,43.746889,-79.436317,Convenience Store
"Clanton Park, Toronto, Canada",43.7419784331,-79.4463025758,Ren's Pets Depot,43.734013,-79.45176,Pet Store
"Cliffcrest, Toronto, Canada",43.7211211669,-79.2355295687,Dairy Queen,43.722757687671276,-79.23562467098236,Ice Cream Shop
"Cliffcrest, Toronto, Canada",43.7211211669,-79.2355295687,Cathedral Bluffs Park,43.71889517184152,-79.23082724161875,Park
"Cliffcrest, Toronto, Canada",43.7211211669,-79.2355295687,Vi Pei Bistro - Bluffs,43.72714826155886,-79.22964018336639,Bistro
"Cliffcrest, Toronto, Canada",43.7211211669,-79.2355295687,Shoppers Drug Mart,43.725669,-79.231626,Pharmacy
"Cliffcrest, Toronto, Canada",43.7211211669,-79.2355295687,Dairy Queen,43.7226367,-79.2354522,Ice Cream Shop
"Cliffcrest, Toronto, Canada",43.7211211669,-79.2355295687,Tim Hortons,43.7266505,-79.2314708,Coffee Shop
"Cliffcrest, Toronto, Canada",43.7211211669,-79.2355295687,Canadian Tire,43.72100515830479,-79.23778954268072,Hardware Store
"Cliffcrest, Toronto, Canada",43.7211211669,-79.2355295687,Pizza Pizza,43.722490904836995,-79.23527706203652,Pizza Place
"Cliffcrest, Toronto, Canada",43.7211211669,-79.2355295687,Subway,43.72555870583347,-79.23045582196846,Sandwich Place
"Cliffcrest, Toronto, Canada",43.7211211669,-79.2355295687,Big Boy's Burgers,43.721751,-79.236301,Restaurant
"Cliffcrest, Toronto, Canada",43.7211211669,-79.2355295687,Dollarama,43.724705,-79.231379,Discount Store
"Cliffcrest, Toronto, Canada",43.7211211669,-79.2355295687,LCBO,43.725183,-79.232039,Liquor Store
"Cliffcrest, Toronto, Canada",43.7211211669,-79.2355295687,Dollar Tree,43.72590843018864,-79.24283796935735,Discount Store
"Cliffcrest, Toronto, Canada",43.7211211669,-79.2355295687,TD Canada Trust,43.7274727,-79.2292926,Bank
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Tre Mari Bakery,43.676487,-79.44865,Café
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Rio 40 Graus,43.677328742764786,-79.44629832285649,Brazilian Restaurant
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,King's Tacos,43.67768050625154,-79.44444451489557,Mexican Restaurant
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Marcello's Pizzeria,43.678017280681544,-79.44272454257002,Italian Restaurant
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Agio Italian Ristorante,43.67615560949629,-79.45057434036129,Italian Restaurant
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Pizza e Pazzi,43.67782147238314,-79.44372401169342,Italian Restaurant
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Starbucks,43.67757421437726,-79.44522122039288,Coffee Shop
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Sushi California,43.67748014783461,-79.44553832423071,Sushi Restaurant
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Frank's Pizza House,43.67663712275058,-79.44904238982578,Italian Restaurant
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Shunoko,43.677539,-79.443972,Sushi Restaurant
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,La Paloma,43.67616408383171,-79.45086719224197,Ice Cream Shop
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,DeSotos,43.67862936339943,-79.43968299368998,Italian Restaurant
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Caledonia Bakery & Pastry,43.6754413741707,-79.45465772393324,Bakery
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,The Big Slice,43.67824832175586,-79.44219553501833,Italian Restaurant
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Sunnyside Grill,43.67764141390399,-79.44466597629224,Breakfast Spot
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Khmer Thai,43.679284765364436,-79.43758544603446,Thai Restaurant
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Balzac’s Coffee,43.670042,-79.448342,Coffee Shop
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Earlscourt Park,43.673536691146026,-79.45151567459106,Park
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Boom Breakfast & Co.,43.67905959201851,-79.43851143831951,Breakfast Spot
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,The Sovereign,43.673115708192206,-79.44026498681781,Café
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Sofra Grill Express,43.67790883439058,-79.44314006561379,Mediterranean Restaurant
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,The Big Ragu,43.675960590856086,-79.45046474800947,Italian Restaurant
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Joseph J. Piccininni Community Recreation Centre,43.675765730653694,-79.45121815630708,Pool
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Dairy Freeze,43.67519526623445,-79.454845523465,Burger Joint
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Tavora Foods,43.6748679349008,-79.4565586669527,Fish Market
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,La Bruschetta,43.676609610911505,-79.44891259686798,Italian Restaurant
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,TD Canada Trust,43.6761799,-79.450175,Bank
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Nova Era Bakery Pastry,43.67570091309208,-79.45392144172526,Bakery
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Rebozos,43.68477300934671,-79.44958805834105,Mexican Restaurant
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Subway,43.67822715227706,-79.44101307580638,Sandwich Place
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,7-Eleven,43.67777351179759,-79.44284677505493,Convenience Store
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Pizza Pizza,43.67965064241421,-79.43581969019131,Pizza Place
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Earlscourt Park Off-Leash Area,43.671952771572506,-79.44922904751769,Dog Run
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Vivid Lounge Bar,43.67864848731031,-79.43919641229023,Lounge
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Boubah's Pet Store,43.679113611062796,-79.43801586413622,Pet Store
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Tim Hortons,43.678103241264495,-79.44363079503097,Coffee Shop
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,241 Pizza,43.67631101412653,-79.45049840087279,Pizza Place
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Ontario School of Ballet,43.678303757275586,-79.44118532369453,Dance Studio
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Big Bee Convenience & Food Mart,43.672366086294154,-79.44658708170302,Convenience Store
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Starving Artist Waffles & Espresso Bar,43.67887,-79.4396,American Restaurant
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,241 Pizza,43.672947746925885,-79.44097121035823,Pizza Place
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Latin World,43.679285,-79.438193,Taco Place
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,TTC Stop #2093,43.684463043916004,-79.44546544970247,Bus Stop
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Hardys Hogtown Brasserie,43.67947449828452,-79.43694786311306,BBQ Joint
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,Pho Lang Van,43.67950138361426,-79.43606364282823,Vietnamese Restaurant
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,TTC Stop #5214,43.66903500563244,-79.44730064066275,Bus Stop
"Corso Italia-Davenport, Toronto, Canada",43.6776609067,-79.4474693307,RBC Royal Bank,43.679503093417345,-79.43533553711237,Bank
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,The Wren,43.6824674097841,-79.32807925839526,American Restaurant
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Red Rocket Coffee,43.68234009057258,-79.3285298526357,Café
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Rendez-Vous Restaurant Bar & Cafe,43.68257026831632,-79.32754382523993,Ethiopian Restaurant
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Starbucks,43.682379,-79.327249,Coffee Shop
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Morgan's on the Danforth,43.682044330949324,-79.33025531659852,Gastropub
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Al Mandi Restaurant مطعم المندي,43.682225048864694,-79.32933205287013,Middle Eastern Restaurant
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Pomarosa Coffee & Kitchen,43.683201,-79.325849,Coffee Shop
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Patisserie La Cigogne,43.68251423565178,-79.3270197375558,Dessert Shop
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,City Betty,43.6824,-79.32873,American Restaurant
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Sala Modern Thai Kitchen & Bar,43.68188522065964,-79.33072046699459,Thai Restaurant
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Sauce,43.682442435191675,-79.32817098692705,Bar
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Monarch Park,43.678719042549886,-79.32595669855687,Park
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Sugar Moon Salon,43.68299142384825,-79.3253279699731,Cosmetics Shop
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,The Only Cafe,43.680408988135255,-79.33789819168385,Beer Bar
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Monarch Park Stadium,43.6781436961028,-79.3240380491706,Soccer Field
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,efes bar&grill,43.68024174920371,-79.33834598691139,Gastropub
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,East York Farmers' Market,43.69048245471865,-79.3285094702114,Farmers Market
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,North Pole Italian Bakery,43.68151693186421,-79.33181036426286,Bakery
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Local 1794,43.68449709157893,-79.31881714249617,Gastropub
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Danforth Pizza House,43.680182909379766,-79.33879474268964,Pizza Place
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Sakawa Coffee,43.679906,-79.339807,Café
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Lalibela,43.6817099,-79.33199890000003,Ethiopian Restaurant
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Wazema Ethiopian Restaurant,43.68223421,-79.328562,Ethiopian Restaurant
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Motorama Restaurant,43.67984859470629,-79.34010109351141,Diner
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Hot Pot Cafe,43.68233730294754,-79.32922450710925,Café
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Square Boy,43.67994925367467,-79.33953984481623,Burger Joint
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,The One in the Only,43.68043256568149,-79.33788077683231,Café
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,The Shore Leave,43.68419953532027,-79.3194130752355,Cocktail Bar
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,The Only Backpacker's Inn,43.68054059417574,-79.33788920444185,Hostel
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,The Dylan Bar,43.682025,-79.330434,Beer Bar
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Tips Nail Bar,43.67982572188027,-79.34030209156394,Nail Salon
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Danforth Dragon Restaurant,43.6798113424494,-79.339838432929,Asian Restaurant
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Sarah's Cafe and Bar,43.68275163058117,-79.32720775208479,Café
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Last Drop Cafe,43.688829532311495,-79.32600210968185,Coffee Shop
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Marvel Coffee Company,43.68071553476836,-79.33752594265454,Coffee Shop
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Danforth Bowl,43.68334594114471,-79.32408028593562,Bowling Alley
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Gerrard Spaghetti & Pizza House,43.68315430714454,-79.32472274382036,Pizza Place
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Forth Avenue,43.684532107264545,-79.3186501033142,Gastropub
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Ha gow Dim Sum House,43.68044093157399,-79.33759006459042,Dim Sum Restaurant
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,A&W,43.68164,-79.332268,Fast Food Restaurant
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Starbucks,43.680167,-79.339669,Coffee Shop
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Retro Burger,43.68388108900522,-79.32148429143008,Burger Joint
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Tim Hortons,43.68143587026167,-79.33074116706848,Coffee Shop
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Starbucks,43.67985,-79.34037,Coffee Shop
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Gourmet Gringos,43.67559072380372,-79.32898810710465,Food Truck
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,El Sol Mexican Gallery Restaurant,43.68280647380088,-79.3264150533403,Mexican Restaurant
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Linsmore Tavern,43.68215568142026,-79.32989781807214,Karaoke Bar
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Sunset Grill,43.68363044666721,-79.32321153587844,Breakfast Spot
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Subway,43.68351439843674,-79.32387709429145,Sandwich Place
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,The Beer Store,43.6810694,-79.3329383,Beer Store
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Subway,43.690022578980425,-79.32505418718068,Sandwich Place
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,TD Canada Trust,43.6841168,-79.3211826,Bank
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Makkah Restaurant,43.68064246148289,-79.33661277260781,Restaurant
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,LCBO,43.681198423290475,-79.33336927551963,Liquor Store
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Shoppers Drug Mart,43.683956,-79.322268,Pharmacy
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Circus Books and Music,43.67989378109307,-79.34004865464084,Bookstore
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,TKO's Sports Pub,43.68359202350455,-79.32321668866439,Bar
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Tidal Crossfit Danforth,43.68306748909085,-79.3251651388562,Gym
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Sammon Convenience,43.68695102703702,-79.33500661843325,Convenience Store
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Tim Hortons,43.6837932,-79.3223737,Coffee Shop
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Apple cafe,43.68997452054689,-79.32639855584102,Café
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Donlands Subway Station,43.680960108016805,-79.33775865441376,Metro Station
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Monarch Park Collegiate - Track & Field,43.67894593020038,-79.32298021048486,Track
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Stadium Programs,43.6784421,-79.3229217,Student Center
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Phin Avenue Parkette,43.6779346674524,-79.33662945933136,Park
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Gino's Pizza,43.679927,-79.33963,Pizza Place
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Langford Parkette,43.68051704499321,-79.3408758163854,Park
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Cosburn Park Lawn Bowling Club,43.69283275447971,-79.33017253875732,Athletics & Sports
"Danforth, Toronto, Canada",43.6840254743,-79.32981940890001,Les Anthony Parkette,43.691387,-79.32294,Park
