Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Kiehl's,40.76138819041039,-73.99011201693156,Cosmetics Shop
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Pier 84,40.76318618108141,-74.00068759918213,Pier
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Bella Abzug Park,40.75557964275589,-74.00034427642822,Park
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Bettibar,40.76087098491815,-73.99045216533959,Cocktail Bar
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Boqueria,40.755582,-73.9903374,Tapas Restaurant
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,OBAO Hell's Kitchen,40.76056300016482,-73.99108715100483,Thai Restaurant
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Culture 307,40.75499461074881,-73.99223059963106,Coffee Shop
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Aiyara Thai,40.755056,-73.99476,Thai Restaurant
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,"Ink48 , A Kimpton Hotel",40.764505,-73.995987,Hotel
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Dear Irving on Hudson,40.75625086146467,-73.99162970464934,Cocktail Bar
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,The Press Lounge,40.76453075947036,-73.99602901707829,Hotel Bar
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Ninth Avenue Vintner,40.761239932826506,-73.99082243442535,Wine Shop
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Hell's Kitchen Park & Playground,40.76192972020586,-73.99197745490221,Park
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Shake Shack,40.758334172281984,-73.98898816015799,Burger Joint
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",40.7543983,-73.9930572,Hotel
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,B&H Photo Video,40.75327707821823,-73.9964696920619,Camera Store
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Meske,40.76284448538207,-73.99277481361143,Ethiopian Restaurant
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Back Pocket Bar,40.763846,-73.992029,Wine Bar
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Fine And Dandy,40.76371841411853,-73.9913445029842,Men's Store
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Majestic Theatre,40.758267590709956,-73.98810677744484,Theater
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Pier 84 Dog Run,40.76359452114081,-74.00046544175518,Dog Run
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,"Intrepid Sea, Air & Space Museum",40.764513916629625,-73.99938462748838,History Museum
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Chirp,40.7533765410883,-73.99611647747534,Peruvian Restaurant
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Kee's Chocolate,40.755877169907684,-73.9921730601785,Dessert Shop
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Sake Bar Hagi 46,40.76062666718955,-73.99003949599008,Japanese Restaurant
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Manhattan Home Design,40.75537994,-73.9926958,Furniture / Home Store
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Vintner Beer And Cheese,40.761428,-73.99063,Restaurant
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Intrepid Museum Store,40.764492322993135,-73.99923746780526,Gift Shop
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Samba Kitchen & Bar,40.76084547054624,-73.99089641997587,Brazilian Restaurant
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Smash Studios NYC,40.753744192439534,-73.99290629754076,Music Venue
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Frisson Espresso,40.76102513265029,-73.98880987541062,Coffee Shop
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Muji,40.7538399579729,-73.99995618289434,Furniture / Home Store
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Riu Plaza Times Square Hotel,40.76017910501307,-73.98802929364761,Resort
"Clinton, Manhattan, New York",40.75910089146212,-73.99611936309479,Music Choice,40.75263233072513,-73.9945851381405,Music Venue
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,East Harlem Bottling Co.,40.793024298345586,-73.94572705216947,Beer Bar
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Alison,40.790971,-73.947016,New American Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Cascolate Latin Bistro,40.79278747455707,-73.94082990399929,Mexican Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Malii,40.789524977200365,-73.94323226322045,Thai Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Mountain Bird,40.793851,-73.939942,French Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Ricardo Steak House,40.793434739595234,-73.94047119574417,Steakhouse
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Smashiess,40.790268078798725,-73.94730036307469,Sandwich Place
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Women's World of Boxing,40.793549,-73.940495,Gym
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Lupita's Restaurant,40.79015889022545,-73.94292951878377,Mexican Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Cafe Ollin,40.79106649607545,-73.93959460113427,Mexican Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Savoy Bakery,40.79445562343889,-73.94352574749051,Bakery
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,El Aguila,40.790464021675085,-73.94760191291729,Mexican Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Lorenz Latin Dance Studio,40.79365952280243,-73.94024419226427,Dance Studio
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Amor Cubano,40.794829490147166,-73.94253551564837,Cuban Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Pioneers' Gate,40.792023410946506,-73.9455877465435,Park
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,El Chevere Cuchifritos,40.79399379623322,-73.9429713835459,Latin American Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Bangklyn East Harlem,40.790287,-73.943054,Thai Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Lexington Pizza Parlour,40.789141022795874,-73.94860315653597,Pizza Place
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Sidewalk Tacos,40.792928,-73.940424,Taco Place
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Frenchy Coffee,40.7898734,-73.9483415,Café
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Conservatory Garden,40.793531,-73.952032,Garden
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Teranga,40.796268,-73.949294,African Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Lechonera El Barrio,40.78986835379094,-73.94652720757209,Latin American Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Museum of the City of New York,40.792577607388715,-73.95207484136847,History Museum
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,106 & Park Avenue,40.79301881008675,-73.94794464111328,Historic Site
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Central Park - Vanderbilt Gate,40.79357926228954,-73.95174264907835,Plaza
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Absolute Thai Restaurant,40.78920165381754,-73.94844039571389,Thai Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Conservatory Garden Center Fountain,40.79389603752883,-73.95281553268433,Fountain
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Dunkin',40.79289946208177,-73.94403730751554,Donut Shop
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Duane Reade,40.7913539,-73.9446192,Pharmacy
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Blue Line Deli & Grocery (Hajji's),40.7921117120659,-73.93824256642792,Deli / Bodega
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Joy Burger Bar,40.7884030668803,-73.94905941438945,Burger Joint
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Duke Ellington Memorial by Robert Graham,40.79690126589256,-73.94943058490753,Outdoor Sculpture
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,The Poets Den Theater,40.791529353474424,-73.9407678428102,Performing Arts Venue
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Lion Lion,40.79644059716915,-73.9365204946498,Cocktail Bar
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,D'Amore Winebar & Caffe,40.798810458001206,-73.94232005723735,Wine Bar
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Lloyds Carrot Cake Shop,40.78800037088283,-73.94950255691862,Dessert Shop
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Graffiti Hall Of Fame,40.79201846446024,-73.94559553652047,Street Art
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Taco Mix,40.797379989209595,-73.93865825942721,Taco Place
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,La Chula,40.798769726275275,-73.94150830553114,Mexican Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,La Marqueta,40.79868636159082,-73.94371480963098,Farmers Market
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Brothers Bakery & Cafe,40.79378547424904,-73.9401543568426,Bakery
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Thomas Jefferson Park,40.79284072338035,-73.9365188545079,Park
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,El Museo del Barrio,40.79343773891085,-73.95173350151734,Art Museum
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Burnett Fountain,40.793175168604655,-73.95274311304092,Fountain
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Earl's Beer & Cheese,40.787331,-73.951725,American Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Bawarchi,40.792797,-73.950383,Indian Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,The Lexington Social,40.79059415096985,-73.94751617338258,Cocktail Bar
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Yura's Blue Plate,40.79570695580056,-73.93560905265625,Café
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Vinyl Wine,40.786128664578506,-73.95077052391333,Wine Shop
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Sam's Famous Pizzeria,40.79867688727636,-73.94158883407296,Pizza Place
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Las Delicias Mexicanas,40.79746955137742,-73.94031236843239,Mexican Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,La Tropezienne Bakery,40.79197800258682,-73.93828014505316,Bakery
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Steep Rock Bouldering,40.78668735222083,-73.95039142278245,Climbing Gym
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Central Park - Fort Clinton,40.79528495727463,-73.95206451416014,Scenic Lookout
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Untermeyer Fountain,40.794253423163795,-73.9519464969635,Fountain
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Tres Leches Cafe,40.793496999999995,-73.93781800000001,Bakery
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Crossfit Metropolis,40.78820597637237,-73.94869510882322,Gym
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Bosie Bakery,40.792936553481525,-73.94070249214566,Bakery
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Ranch Market,40.7943854763887,-73.9490098419699,Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Super Nice Coffee and Bakery,40.79910230630359,-73.94091188907623,Coffee Shop
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,El Tepeyac Grocery,40.78993217695178,-73.94803047180176,Grocery Store
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,East Meadow,40.79015961797437,-73.95549774169922,Field
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,The Guthrie Inn,40.78742268098525,-73.95190763554758,Cocktail Bar
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Da Capo,40.78767941353058,-73.95389924539633,Café
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Makana Hawaiian & Japanese BBQ Restaurant,40.795568766327925,-73.93572796597071,Hawaiian Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Rao's,40.793877078094056,-73.93423985121044,Italian Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Perk Kafe,40.78440067408024,-73.94692251718077,Café
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Armonie,40.79990694458094,-73.94266193452779,Italian Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,The Love Cafe,40.79455049610639,-73.93379843326545,Café
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Patsy's Pizza - East Harlem,40.79710819178469,-73.93462555606577,Pizza Place
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Milano's Pizzeria,40.796830636156535,-73.9379294466534,Pizza Place
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Cherry Tree Playground,40.787575838937414,-73.94755807560547,Playground
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Urban Garden Center,40.799611553501734,-73.94312541492874,Garden Center
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Girls' Gate,40.791755744661714,-73.95306766033173,Plaza
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,La Shuk,40.788731800312696,-73.94891321818805,Moroccan Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Central Park - Farmers' Gate,40.79811261131465,-73.95245743855084,Plaza
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Club Normandie,40.784920890143646,-73.94853276492782,Gym
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Birch Coffee,40.79775,-73.948875,Coffee Shop
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Moon House,40.78813873952059,-73.94716118326511,Chinese Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,The Kiosk Bar & Restaurant,40.79941617441236,-73.94365355991523,Moroccan Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Nocciola Ristorante,40.79737489139285,-73.93846514829416,Italian Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Steak and Hoagies,40.79646520059911,-73.94734070749993,Chinese Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Pretty Nail No 1,40.78807742617483,-73.94424004280967,Spa
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,FDR Bike/Run/Walk Path,40.793047321383746,-73.93330413181704,Trail
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Cuchifritos Frituras,40.7983501994056,-73.94092595281188,Puerto Rican Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Superior Cafe,40.79130416436892,-73.95129487064048,Deli / Bodega
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Pro Thai,40.788988956121365,-73.94866168268142,Thai Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,El Nuevo Caridad,40.796894671543406,-73.93787566469291,Spanish Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Hot Jalapeño,40.79762976547585,-73.93913993308223,Mexican Restaurant
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Sammy's Gourmet,40.78813799207913,-73.95351960523122,Deli / Bodega
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Museum for African Art,40.796098772505026,-73.94861936267935,Art Museum
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,One Carnegie Hill Rooftop,40.78520959225448,-73.94789702280264,Roof Deck
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Capri Bakery,40.79809122795198,-73.94038853012007,Bakery
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Hot Bread Kitchen,40.79841466029995,-73.94389576985648,Bakery
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Dave's Gourmet,40.78609565105009,-73.94250602703484,Deli / Bodega
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,UGC eats,40.80071891288481,-73.94252066704867,Café
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,VendyPLAZA @LaMarqueta,40.79831265729054,-73.94190913591103,Food Truck
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Robert Bendheim Playground,40.790253713015055,-73.95415038514743,Playground
"East Harlem, Manhattan, New York",40.79224946663033,-73.94418223148523,Tom's Dog Run,40.79239094098775,-73.93516982558431,Dog Run
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Kura,40.726802644699376,-73.98344407523645,Japanese Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Cafe Mogador,40.72727735358458,-73.98450529800188,Moroccan Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Good Beer NYC,40.727643,-73.983835,Beer Store
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Boris & Horton,40.72914168615455,-73.98133283861844,Pet Café
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Tompkins Square Park Dog Run,40.726538217082236,-73.98129681824855,Dog Run
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Smør,40.729295443951536,-73.9815205335617,Scandinavian Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Tompkins Square Bagels,40.72817262667757,-73.98205369975292,Bagel Shop
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Thursday Kitchen,40.727660587863404,-73.98376058578447,Korean Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Westville East,40.7284276229589,-73.98189363635092,American Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Gomi,40.72894122087942,-73.98145510260615,Wine Bar
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Xe Máy Sandwich Shop,40.727435002070386,-73.98483464336338,Vietnamese Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Mikey Likes It Ice Cream,40.729283,-73.981228,Ice Cream Shop
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Juice Vitality,40.729714154152404,-73.98365020751953,Juice Bar
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Confectionery!,40.727384403659435,-73.98290563028586,Dessert Shop
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Miss Lily's 7A,40.72605803974587,-73.98368581540872,Caribbean Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Joe & Pat's Pizzeria and Restaurant,40.72891620190647,-73.98405621371711,Pizza Place
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Mokyo,40.727179,-73.984056,Korean Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Russo’s Mozzarella & Pasta,40.72951,-73.984298,Gourmet Shop
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Ruffian Wine Bar & Chef's Table,40.7263230093044,-73.98413564578144,Wine Bar
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Avant Garden,40.72616113541542,-73.98386607655708,Vegetarian / Vegan Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Raclette,40.728835877525746,-73.98077759895865,Swiss Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Tompkins Square Park,40.72622630237012,-73.98223675697439,Park
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Barnyard,40.727234,-73.979772,Cheese Shop
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Proletariat,40.727308189459706,-73.98457230106891,Bar
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Pink Olive,40.7274574687128,-73.98306512642401,Gift Shop
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Hanoi House,40.7269053677238,-73.98360309256832,Vietnamese Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Ferns,40.72889978279074,-73.9843492046894,Bar
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Craft + Carry,40.726927,-73.984149,Beer Bar
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Ninth Street Espresso,40.72707176407598,-73.98010700941086,Coffee Shop
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Veniero’s Pasticceria & Caffe,40.72952615888893,-73.984342280321,Bakery
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Baker's Pizza,40.729359365887,-73.9811407089682,Pizza Place
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Ray's Candy Store,40.72617235930061,-73.98341894976275,Dessert Shop
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,East Village Organic,40.727163233177905,-73.9853185415268,Organic Grocery
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Whitmans,40.7279733967652,-73.98429759357843,Burger Joint
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Westville Bakery,40.727705,-73.983318,Bakery
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,convive,40.72918785579085,-73.98125624082842,Wine Shop
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Pylos,40.7261887186205,-73.9839939152354,Greek Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Davey's Ice Cream,40.72783939272356,-73.98517334770769,Ice Cream Shop
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Taqueria St. Marks,40.727781248606306,-73.98553519116716,Mexican Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Ho Foods,40.726520705058796,-73.98466190886097,Taiwanese Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Amor y Amargo,40.725732235492906,-73.98429661989212,Cocktail Bar
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Good Night Sonny,40.727598,-73.98508,Cocktail Bar
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Hearth,40.730032,-73.983304,Italian Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,The Brant Foundation Art Study Center,40.726009877430975,-73.98522676126714,Art Gallery
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Málà Project,40.727126,-73.98545,Chinese Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Oiji,40.727168125595306,-73.98564524259254,Korean Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Buenos Aires,40.72522845614682,-73.98328503536244,Argentinian Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,C & B Cafe,40.725122,-73.981602,Coffee Shop
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Suki Curry,40.72715710327842,-73.9861343187004,Japanese Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,The Immigrant,40.72845727436527,-73.98537242582132,Wine Bar
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,The Roost,40.72908444877913,-73.9786384670417,Bar
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Casey Rubber Stamp,40.729961572238864,-73.98509847052101,Arts & Crafts Store
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Ace Of Cuts Barber Shop,40.72506707545453,-73.98297806787323,Salon / Barbershop
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Caracas Arepa Bar,40.726843475129655,-73.985446728216,Arepa Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Motorino,40.73016173279871,-73.98393602503445,Pizza Place
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Death & Co.,40.725730246725035,-73.98476946987773,Speakeasy
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Sunny & Annie Gourmet Deli,40.7245900224479,-73.98160026960855,Deli / Bodega
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Abraço,40.72724250629786,-73.98609906435013,Coffee Shop
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Luzzo's,40.73056492935832,-73.98319149074905,Pizza Place
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Hawa Smoothies & Bubble Tea,40.7309500878534,-73.98154476078437,Juice Bar
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Sakaya,40.72880976144873,-73.98628727614121,Food & Drink Shop
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Upstate Craft Beer and Oyster Bar,40.726331,-73.986453,Seafood Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Honest Chops,40.72880655741807,-73.98628403433696,Butcher
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Sake Bar Satsko,40.72464722747307,-73.98018976671374,Sake Bar
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Juicy Lucy's,40.72528433458126,-73.98418295577608,Juice Bar
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Taverna Kyclades,40.731354,-73.983021,Greek Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Creative Little Garden,40.724762131182715,-73.98247982553104,Garden
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Huertas,40.726757924435766,-73.98599612741904,Spanish Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Raku,40.72659589636028,-73.98664884421136,Udon Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Emmy Squared,40.72586676457121,-73.98663786068168,Pizza Place
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Paper Daisy,40.728434,-73.987204,New American Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Mudspot,40.729081718831225,-73.98675020884764,Café
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Lancelotti Housewares,40.724545,-73.98444,Furniture / Home Store
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Tuome,40.72414874592738,-73.98267695835641,Asian Restaurant
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,CrossFit East River,40.7254434939673,-73.97846140631547,Gym / Fitness Center
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Dual Specialty,40.726171917107344,-73.98626552515373,Grocery Store
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Mast Books,40.72469352329803,-73.98431807756424,Bookstore
"East Village, Manhattan, New York",40.727846777270244,-73.98222616506415,Kindred,40.726476,-73.986596,Wine Bar
